X,Y,Z
-5.3090,-51.8369,-25.0455
-3.9493,-51.9560,-25.0477
-2.5871,-52.0394,-25.0499
-1.2231,-52.0870,-25.0521
0.1415,-52.0990,-25.0542
1.5059,-52.0752,-25.0564
2.8692,-52.0157,-25.0586
4.2304,-51.9205,-25.0608
5.5886,-51.7897,-25.0629
6.9428,-51.6233,-25.0651
8.2922,-51.4216,-25.0673
9.6357,-51.1846,-25.0695
10.9726,-50.9125,-25.0717
12.3017,-50.6055,-25.0738
13.6224,-50.2638,-25.0760
14.9335,-49.8876,-25.0782
16.2344,-49.4773,-25.0804
17.5239,-49.0330,-25.0825
18.8013,-48.5552,-25.0847
20.0658,-48.0440,-25.0869
21.3163,-47.5000,-25.0891
22.5521,-46.9234,-25.0912
23.7724,-46.3147,-25.0934
24.9762,-45.6742,-25.0956
26.1628,-45.0024,-25.0978
27.3313,-44.2999,-25.0999
28.4810,-43.5670,-25.1021
29.6110,-42.8043,-25.1043
30.7207,-42.0122,-25.1065
31.8091,-41.1915,-25.1087
32.8757,-40.3425,-25.1108
33.9196,-39.4659,-25.1130
34.9401,-38.5623,-25.1152
35.9366,-37.6324,-25.1174
36.9083,-36.6767,-25.1196
37.8547,-35.6959,-25.1217
38.7749,-34.6907,-25.1239
39.6685,-33.6618,-25.1261
40.5349,-32.6099,-25.1283
41.3733,-31.5357,-25.1305
42.1832,-30.4400,-25.1326
42.9642,-29.3235,-25.1348
43.7156,-28.1869,-25.1370
44.4370,-27.0312,-25.1392
45.1278,-25.8569,-25.1414
45.7915,-24.6576,-25.1436
46.4196,-23.4487,-25.1458
47.0161,-22.2234,-25.1480
47.5797,-20.9841,-25.1502
48.1110,-19.7296,-25.1524
48.6092,-18.4619,-25.1546
49.0740,-17.1816,-25.1568
49.5051,-15.8897,-25.1590
49.9021,-14.5869,-25.1612
50.2649,-13.2743,-25.1634
50.5932,-11.9526,-25.1656
50.8867,-10.6229,-25.1678
51.1453,-9.2860,-25.1700
51.3688,-7.9429,-25.1722
51.5570,-6.5944,-25.1744
51.7098,-5.2415,-25.1766
51.8272,-3.8851,-25.1787
51.9089,-2.5261,-25.1809
51.9551,-1.1656,-25.1831
51.9663,-0.0000,-25.1849
51.9663,-0.0000,-25.1849
51.9458,1.3732,-25.1872
51.8891,2.7453,-25.1895
51.7961,4.1154,-25.1918
51.6669,5.4824,-25.1941
51.5017,6.8455,-25.1964
51.3005,8.2038,-25.1987
51.0635,9.5561,-25.2009
50.7909,10.9017,-25.2032
50.4829,12.2395,-25.2055
50.1396,13.5687,-25.2078
49.7613,14.8883,-25.2100
49.3483,16.1973,-25.2123
48.9009,17.4950,-25.2146
48.4193,18.7803,-25.2168
47.9040,20.0523,-25.2191
47.3553,21.3103,-25.2214
46.7735,22.5532,-25.2236
46.1592,23.7803,-25.2259
45.5126,24.9907,-25.2281
44.8344,26.1835,-25.2304
44.1249,27.3580,-25.2326
43.3846,28.5132,-25.2349
42.6141,29.6484,-25.2371
41.8139,30.7628,-25.2394
40.9846,31.8556,-25.2416
40.1267,32.9261,-25.2439
39.2409,33.9735,-25.2461
38.3277,34.9971,-25.2484
37.3879,35.9961,-25.2506
36.4220,36.9699,-25.2528
35.4308,37.9178,-25.2551
34.4149,38.8392,-25.2573
33.3751,39.7333,-25.2595
32.3121,40.5996,-25.2617
31.2266,41.4375,-25.2640
30.1193,42.2464,-25.2662
28.9912,43.0257,-25.2684
27.8429,43.7749,-25.2706
26.6752,44.4934,-25.2729
25.4890,45.1808,-25.2751
24.2851,45.8366,-25.2773
23.0644,46.4603,-25.2795
21.8277,47.0516,-25.2817
20.5758,47.6099,-25.2839
19.3097,48.1349,-25.2861
18.0301,48.6263,-25.2884
16.7382,49.0836,-25.2906
15.4346,49.5067,-25.2928
14.1203,49.8951,-25.2950
12.7964,50.2486,-25.2972
11.4636,50.5671,-25.2994
10.1229,50.8501,-25.3016
8.7752,51.0977,-25.3038
7.4215,51.3095,-25.3060
6.0628,51.4855,-25.3082
4.7000,51.6255,-25.3104
3.3339,51.7295,-25.3126
1.9657,51.7973,-25.3148
0.5963,51.8289,-25.3169
-0.7735,51.8244,-25.3191
-2.1426,51.7836,-25.3213
-3.5102,51.7067,-25.3235
-4.8751,51.5937,-25.3257
-6.2365,51.4446,-25.3279
-7.5935,51.2597,-25.3301
-8.9450,51.0389,-25.3323
-10.2901,50.7826,-25.3344
-11.6280,50.4908,-25.3366
-12.9576,50.1637,-25.3388
-14.2781,49.8017,-25.3410
-15.5885,49.4049,-25.3432
-16.8879,48.9736,-25.3454
-18.1753,48.5081,-25.3475
-19.4500,48.0089,-25.3497
-20.7110,47.4761,-25.3519
-21.9574,46.9102,-25.3541
-23.1883,46.3117,-25.3562
-24.4030,45.6808,-25.3584
-25.6005,45.0181,-25.3606
-26.7801,44.3240,-25.3628
-27.9408,43.5990,-25.3649
-29.0819,42.8436,-25.3671
-30.2027,42.0583,-25.3693
-31.3022,41.2438,-25.3714
-32.3798,40.4005,-25.3736
-33.4346,39.5291,-25.3758
-34.4661,38.6301,-25.3779
-35.4733,37.7042,-25.3801
-36.4557,36.7521,-25.3823
-37.4126,35.7744,-25.3845
-38.3433,34.7718,-25.3866
-39.2471,33.7450,-25.3888
-40.1234,32.6947,-25.3909
-40.9716,31.6217,-25.3931
-41.7911,30.5267,-25.3953
-42.5814,29.4104,-25.3974
-43.3419,28.2738,-25.3996
-44.0720,27.1174,-25.4018
-44.7713,25.9422,-25.4039
-45.4393,24.7490,-25.4061
-46.0755,23.5387,-25.4083
-46.6794,22.3119,-25.4104
-47.2507,21.0697,-25.4126
-47.7890,19.8130,-25.4147
-48.2938,18.5424,-25.4169
-48.7649,17.2590,-25.4191
-49.2018,15.9637,-25.4212
-49.6044,14.6574,-25.4234
-49.9723,13.3409,-25.4255
-50.3053,12.0152,-25.4277
-50.6031,10.6812,-25.4299
-50.8654,9.3405,-25.4320
-51.0923,7.9922,-25.4343
-51.2834,6.6390,-25.4365
-51.4386,5.2813,-25.4388
-51.5580,3.9200,-25.4410
-51.6413,2.5561,-25.4433
-51.6885,1.1905,-25.4455
-51.6996,-0.1758,-25.4478
-51.6747,-1.5418,-25.4500
-51.6136,-2.9067,-25.4523
-51.5165,-4.2693,-25.4545
-51.3835,-5.6289,-25.4568
-51.2145,-6.9845,-25.4590
-51.0099,-8.3350,-25.4612
-50.7696,-9.6796,-25.4635
-50.4938,-11.0173,-25.4657
-50.1829,-12.3472,-25.4680
-49.8369,-13.6684,-25.4702
-49.4562,-14.9799,-25.4724
-49.0409,-16.2809,-25.4747
-48.5914,-17.5703,-25.4769
-48.1081,-18.8474,-25.4791
-47.5912,-20.1112,-25.4813
-47.0411,-21.3608,-25.4836
-46.4582,-22.5954,-25.4858
-45.8429,-23.8142,-25.4880
-45.1956,-25.0162,-25.4902
-44.5168,-26.2006,-25.4925
-43.8070,-27.3666,-25.4947
-43.0667,-28.5134,-25.4969
-42.2964,-29.6402,-25.4991
-41.4966,-30.7462,-25.5013
-40.6678,-31.8306,-25.5036
-39.8108,-32.8927,-25.5058
-38.9260,-33.9317,-25.5080
-38.0141,-34.9470,-25.5102
-37.0758,-35.9378,-25.5124
-36.1116,-36.9033,-25.5146
-35.1223,-37.8431,-25.5168
-34.1086,-38.7563,-25.5191
-33.0711,-39.6423,-25.5213
-32.0107,-40.5006,-25.5235
-30.9279,-41.3306,-25.5257
-29.8237,-42.1316,-25.5279
-28.6987,-42.9031,-25.5301
-27.5538,-43.6446,-25.5323
-26.3897,-44.3556,-25.5345
-25.2074,-45.0355,-25.5367
-24.0075,-45.6839,-25.5389
-22.7909,-46.3003,-25.5411
-21.5586,-46.8844,-25.5433
-20.3112,-47.4356,-25.5455
-19.0499,-47.9537,-25.5477
-17.7753,-48.4383,-25.5499
-16.4884,-48.8890,-25.5521
-15.1901,-49.3055,-25.5543
-13.8813,-49.6875,-25.5565
-12.5630,-50.0348,-25.5587
-11.2359,-50.3472,-25.5609
-9.9012,-50.6243,-25.5631
-8.5596,-50.8661,-25.5653
-7.2122,-51.0723,-25.5675
-5.8599,-51.2428,-25.5697
-4.5035,-51.3776,-25.5719
-3.1442,-51.4764,-25.5741
-1.7828,-51.5393,-25.5763
-0.4202,-51.5662,-25.5785
0.9425,-51.5571,-25.5807
2.3044,-51.5120,-25.5829
3.6647,-51.4309,-25.5851
5.0222,-51.3139,-25.5873
6.3761,-51.1611,-25.5895
7.7255,-50.9725,-25.5917
9.0693,-50.7484,-25.5939
10.4067,-50.4889,-25.5961
11.7367,-50.1941,-25.5983
13.0584,-49.8643,-25.6005
14.3709,-49.4997,-25.6027
15.6732,-49.1005,-25.6049
16.9644,-48.6672,-25.6071
18.2437,-48.1998,-25.6093
19.5102,-47.6988,-25.6115
20.7629,-47.1646,-25.6137
22.0010,-46.5975,-25.6159
23.2236,-45.9979,-25.6180
24.4300,-45.3662,-25.6202
25.6191,-44.7029,-25.6224
26.7903,-44.0084,-25.6246
27.9426,-43.2833,-25.6268
29.0753,-42.5280,-25.6290
30.1877,-41.7430,-25.6312
31.2788,-40.9290,-25.6334
32.3480,-40.0865,-25.6356
33.3946,-39.2160,-25.6378
34.4177,-38.3182,-25.6400
35.4167,-37.3938,-25.6422
36.3909,-36.4433,-25.6444
37.3395,-35.4674,-25.6466
38.2621,-34.4669,-25.6488
39.1578,-33.4424,-25.6510
40.0311,-32.3882,-25.6533
40.8713,-31.3177,-25.6555
41.6828,-30.2254,-25.6577
42.4651,-29.1121,-25.6599
43.2178,-27.9785,-25.6621
43.9401,-26.8256,-25.6643
44.6317,-25.6539,-25.6665
45.2921,-24.4645,-25.6687
45.9208,-23.2580,-25.6709
46.5174,-22.0355,-25.6731
47.0814,-20.7976,-25.6753
47.6125,-19.5453,-25.6775
48.1103,-18.2797,-25.6797
48.5745,-17.0010,-25.6820
49.0046,-15.7108,-25.6842
49.4006,-14.4097,-25.6864
49.7619,-13.0986,-25.6886
50.0885,-11.7786,-25.6908
50.3801,-10.4504,-25.6931
50.6365,-9.1150,-25.6953
50.8575,-7.7733,-25.6975
51.0429,-6.4264,-25.6997
51.1927,-5.0751,-25.7019
51.3067,-3.7203,-25.7041
51.3849,-2.3631,-25.7063
51.4272,-1.0043,-25.7085
51.4354,-0.0000,-25.7101
51.4354,0.0000,-25.7101
51.4148,1.3713,-25.7124
51.3576,2.7414,-25.7147
51.2640,4.1095,-25.7170
51.1339,5.4745,-25.7193
50.9674,6.8355,-25.7216
50.7648,8.1916,-25.7239
50.5261,9.5417,-25.7263
50.2515,10.8849,-25.7285
49.9412,12.2202,-25.7308
49.5954,13.5467,-25.7331
49.2144,14.8635,-25.7354
48.7984,16.1696,-25.7377
48.3478,17.4641,-25.7400
47.8629,18.7460,-25.7423
47.3440,20.0145,-25.7446
46.7915,21.2687,-25.7469
46.2057,22.5076,-25.7491
45.5872,23.7305,-25.7514
44.9363,24.9363,-25.7537
44.2536,26.1243,-25.7560
43.5394,27.2937,-25.7582
42.7943,28.4435,-25.7605
42.0190,29.5730,-25.7628
41.2137,30.6814,-25.7650
40.3793,31.7679,-25.7673
39.5163,32.8317,-25.7696
38.6252,33.8720,-25.7718
37.7067,34.8882,-25.7741
36.7616,35.8795,-25.7763
35.7903,36.8452,-25.7786
34.7938,37.7847,-25.7808
33.7725,38.6972,-25.7831
32.7274,39.5821,-25.7853
31.6591,40.4388,-25.7876
30.5684,41.2666,-25.7898
29.4560,42.0651,-25.7921
28.3228,42.8336,-25.7943
27.1696,43.5715,-25.7966
25.9972,44.2785,-25.7988
24.8063,44.9539,-25.8010
23.5980,45.5972,-25.8033
22.3730,46.2081,-25.8055
21.1321,46.7862,-25.8077
19.8764,47.3309,-25.8100
18.6067,47.8419,-25.8122
17.3238,48.3188,-25.8144
16.0287,48.7614,-25.8167
14.7224,49.1692,-25.8189
13.4057,49.5421,-25.8211
12.0796,49.8797,-25.8233
10.7450,50.1819,-25.8256
9.4029,50.4483,-25.8278
8.0542,50.6789,-25.8300
6.6999,50.8734,-25.8322
5.3410,51.0317,-25.8344
3.9784,51.1537,-25.8366
2.6131,51.2394,-25.8389
1.2460,51.2886,-25.8411
-0.1218,51.3014,-25.8433
-1.4894,51.2777,-25.8455
-2.8558,51.2176,-25.8477
-4.2201,51.1210,-25.8499
-5.5813,50.9881,-25.8521
-6.9384,50.8190,-25.8543
-8.2904,50.6138,-25.8565
-9.6365,50.3726,-25.8587
-10.9755,50.0956,-25.8609
-12.3067,49.7830,-25.8631
-13.6289,49.4351,-25.8654
-14.9414,49.0521,-25.8675
-16.2432,48.6342,-25.8697
-17.5333,48.1818,-25.8719
-18.8108,47.6952,-25.8741
-20.0748,47.1747,-25.8763
-21.3244,46.6207,-25.8785
-22.5588,46.0336,-25.8807
-23.7771,45.4139,-25.8829
-24.9783,44.7619,-25.8851
-26.1617,44.0782,-25.8873
-27.3263,43.3632,-25.8895
-28.4715,42.6174,-25.8917
-29.5963,41.8414,-25.8939
-30.7000,41.0357,-25.8961
-31.7817,40.2009,-25.8983
-32.8408,39.3377,-25.9005
-33.8764,38.4465,-25.9026
-34.8879,37.5280,-25.9048
-35.8745,36.5830,-25.9070
-36.8354,35.6121,-25.9092
-37.7702,34.6159,-25.9114
-38.6780,33.5952,-25.9136
-39.5582,32.5507,-25.9158
-40.4102,31.4831,-25.9179
-41.2334,30.3933,-25.9201
-42.0273,29.2819,-25.9223
-42.7912,28.1499,-25.9245
-43.5246,26.9979,-25.9267
-44.2270,25.8268,-25.9289
-44.8979,24.6375,-25.9310
-45.5368,23.4307,-25.9332
-46.1434,22.2074,-25.9354
-46.7170,20.9684,-25.9376
-47.2574,19.7146,-25.9398
-47.7642,18.4470,-25.9420
-48.2369,17.1663,-25.9441
-48.6754,15.8735,-25.9463
-49.0792,14.5695,-25.9485
-49.4481,13.2553,-25.9507
-49.7817,11.9318,-25.9529
-50.0800,10.5999,-25.9550
-50.3427,9.2606,-25.9572
-50.5695,7.9150,-25.9594
-50.7603,6.5635,-25.9617
-50.9149,5.2077,-25.9639
-51.0334,3.8483,-25.9662
-51.1156,2.4862,-25.9685
-51.1614,1.1225,-25.9708
-51.1709,-0.2418,-25.9730
-51.1440,-1.6059,-25.9753
-51.0807,-2.9687,-25.9776
-50.9812,-4.3293,-25.9798
-50.8454,-5.6867,-25.9821
-50.6735,-7.0399,-25.9844
-50.4655,-8.3879,-25.9866
-50.2218,-9.7300,-25.9889
-49.9423,-11.0649,-25.9911
-49.6274,-12.3919,-25.9934
-49.2772,-13.7100,-25.9956
-48.8920,-15.0182,-25.9979
-48.4721,-16.3156,-26.0001
-48.0178,-17.6013,-26.0024
-47.5294,-18.8744,-26.0046
-47.0072,-20.1339,-26.0069
-46.4517,-21.3790,-26.0091
-45.8632,-22.6088,-26.0114
-45.2422,-23.8225,-26.0136
-44.5890,-25.0191,-26.0159
-43.9042,-26.1978,-26.0181
-43.1883,-27.3577,-26.0204
-42.4417,-28.4982,-26.0226
-41.6651,-29.6182,-26.0248
-40.8588,-30.7171,-26.0271
-40.0236,-31.7941,-26.0293
-39.1601,-32.8484,-26.0316
-38.2687,-33.8793,-26.0338
-37.3503,-34.8859,-26.0360
-36.4054,-35.8677,-26.0383
-35.4346,-36.8239,-26.0405
-34.4388,-37.7539,-26.0427
-33.4186,-38.6569,-26.0450
-32.3747,-39.5324,-26.0472
-31.3079,-40.3797,-26.0494
-30.2189,-41.1982,-26.0516
-29.1086,-41.9874,-26.0539
-27.9776,-42.7466,-26.0561
-26.8269,-43.4754,-26.0583
-25.6572,-44.1732,-26.0606
-24.4694,-44.8396,-26.0628
-23.2642,-45.4740,-26.0650
-22.0427,-46.0761,-26.0672
-20.8055,-46.6453,-26.0695
-19.5537,-47.1814,-26.0717
-18.2882,-47.6838,-26.0739
-17.0097,-48.1523,-26.0761
-15.7192,-48.5866,-26.0783
-14.4177,-48.9863,-26.0806
-13.1060,-49.3511,-26.0828
-11.7852,-49.6808,-26.0850
-10.4560,-49.9751,-26.0872
-9.1196,-50.2340,-26.0894
-7.7768,-50.4570,-26.0917
-6.4286,-50.6442,-26.0939
-5.0759,-50.7954,-26.0961
-3.7197,-50.9105,-26.0983
-2.3611,-50.9893,-26.1005
-1.0008,-51.0319,-26.1028
0.3600,-51.0383,-26.1050
1.7205,-51.0083,-26.1072
3.0796,-50.9421,-26.1094
4.4364,-50.8397,-26.1116
5.7900,-50.7011,-26.1138
7.1393,-50.5266,-26.1160
8.4834,-50.3161,-26.1183
9.8214,-50.0699,-26.1205
11.1522,-49.7881,-26.1227
12.4751,-49.4709,-26.1249
13.7889,-49.1186,-26.1271
15.0929,-48.7314,-26.1293
16.3859,-48.3097,-26.1316
17.6673,-47.8536,-26.1338
18.9359,-47.3635,-26.1360
20.1910,-46.8398,-26.1382
21.4316,-46.2829,-26.1404
22.6569,-45.6931,-26.1426
23.8660,-45.0709,-26.1449
25.0580,-44.4167,-26.1471
26.2321,-43.7309,-26.1493
27.3874,-43.0142,-26.1515
28.5232,-42.2669,-26.1537
29.6386,-41.4897,-26.1559
30.7328,-40.6830,-26.1582
31.8051,-39.8475,-26.1604
32.8547,-38.9837,-26.1626
33.8808,-38.0923,-26.1648
34.8828,-37.1739,-26.1670
35.8599,-36.2292,-26.1692
36.8114,-35.2588,-26.1715
37.7367,-34.2634,-26.1737
38.6350,-33.2437,-26.1759
39.5058,-32.2005,-26.1781
40.3485,-31.1345,-26.1803
41.1624,-30.0465,-26.1826
41.9469,-28.9372,-26.1848
42.7016,-27.8074,-26.1870
43.4259,-26.6579,-26.1892
44.1192,-25.4896,-26.1915
44.7851,-24.2960,-26.1937
45.4149,-23.0923,-26.1960
46.0124,-21.8724,-26.1982
46.5772,-20.6369,-26.2004
47.1088,-19.3870,-26.2026
47.6068,-18.1233,-26.2049
48.0710,-16.8469,-26.2071
48.5009,-15.5587,-26.2093
48.8964,-14.2594,-26.2116
49.2570,-12.9501,-26.2138
49.5826,-11.6318,-26.2160
49.8729,-10.3052,-26.2183
50.1277,-8.9715,-26.2205
50.3469,-7.6316,-26.2227
50.5302,-6.2863,-26.2250
50.6777,-4.9366,-26.2272
50.7890,-3.5836,-26.2294
50.8643,-2.2281,-26.2317
50.9034,-0.8712,-26.2339
50.9095,-0.0000,-26.2353
50.9095,-0.0000,-26.2353
50.8888,1.3693,-26.2376
50.8312,2.7375,-26.2399
50.7369,4.1036,-26.2423
50.6058,5.4666,-26.2446
50.4382,6.8255,-26.2469
50.2340,8.1793,-26.2492
49.9936,9.5271,-26.2516
49.7170,10.8679,-26.2539
49.4044,12.2007,-26.2562
49.0562,13.5246,-26.2585
48.6724,14.8385,-26.2608
48.2535,16.1416,-26.2631
47.7997,17.4329,-26.2654
47.3114,18.7114,-26.2677
46.7888,19.9764,-26.2701
46.2325,21.2267,-26.2724
45.6428,22.4616,-26.2747
45.0201,23.6801,-26.2769
44.3648,24.8813,-26.2792
43.6776,26.0645,-26.2815
42.9587,27.2287,-26.2838
42.2089,28.3730,-26.2861
41.4286,29.4968,-26.2884
40.6184,30.5991,-26.2907
39.7789,31.6791,-26.2930
38.9106,32.7362,-26.2953
38.0143,33.7695,-26.2975
37.0906,34.7782,-26.2998
36.1401,35.7617,-26.3021
35.1636,36.7192,-26.3044
34.1616,37.6501,-26.3066
33.1351,38.5536,-26.3089
32.0847,39.4292,-26.3112
31.0111,40.2761,-26.3134
29.9153,41.0938,-26.3157
28.7978,41.8818,-26.3180
27.6596,42.6393,-26.3202
26.5016,43.3660,-26.3225
25.3244,44.0612,-26.3248
24.1290,44.7244,-26.3270
22.9163,45.3552,-26.3293
21.6871,45.9532,-26.3315
20.4423,46.5179,-26.3338
19.1828,47.0488,-26.3360
17.9096,47.5457,-26.3383
16.6235,48.0081,-26.3405
15.3255,48.4357,-26.3428
14.0165,48.8283,-26.3450
12.6975,49.1855,-26.3473
11.3695,49.5070,-26.3495
10.0333,49.7927,-26.3517
8.6900,50.0424,-26.3540
7.3405,50.2558,-26.3562
5.9858,50.4329,-26.3585
4.6269,50.5734,-26.3607
3.2648,50.6774,-26.3629
1.9004,50.7446,-26.3652
0.5348,50.7751,-26.3674
-0.8311,50.7689,-26.3696
-2.1963,50.7260,-26.3719
-3.5597,50.6464,-26.3741
-4.9205,50.5301,-26.3763
-6.2776,50.3773,-26.3786
-7.6300,50.1880,-26.3808
-8.9768,49.9624,-26.3830
-10.3169,49.7007,-26.3852
-11.6495,49.4031,-26.3875
-12.9736,49.0697,-26.3897
-14.2881,48.7009,-26.3919
-15.5922,48.2969,-26.3941
-16.8849,47.8579,-26.3963
-18.1653,47.3844,-26.3986
-19.4324,46.8766,-26.4008
-20.6853,46.3350,-26.4030
-21.9232,45.7598,-26.4052
-23.1450,45.1516,-26.4074
-24.3501,44.5108,-26.4096
-25.5374,43.8379,-26.4118
-26.7061,43.1333,-26.4141
-27.8554,42.3975,-26.4163
-28.9845,41.6311,-26.4185
-30.0925,40.8347,-26.4207
-31.1786,40.0088,-26.4229
-32.2420,39.1540,-26.4251
-33.2821,38.2709,-26.4273
-34.2979,37.3602,-26.4295
-35.2889,36.4226,-26.4317
-36.2542,35.4587,-26.4339
-37.1932,34.4693,-26.4361
-38.1053,33.4550,-26.4384
-38.9897,32.4165,-26.4406
-39.8458,31.3547,-26.4428
-40.6729,30.2703,-26.4450
-41.4706,29.1641,-26.4472
-42.2382,28.0369,-26.4494
-42.9752,26.8895,-26.4516
-43.6810,25.7228,-26.4538
-44.3552,24.5375,-26.4560
-44.9972,23.3346,-26.4582
-45.6066,22.1149,-26.4604
-46.1829,20.8793,-26.4626
-46.7258,19.6287,-26.4648
-47.2348,18.3640,-26.4670
-47.7096,17.0861,-26.4692
-48.1499,15.7960,-26.4714
-48.5552,14.4946,-26.4736
-48.9254,13.1827,-26.4758
-49.2602,11.8615,-26.4780
-49.5592,10.5318,-26.4802
-49.8224,9.1946,-26.4824
-50.0496,7.8508,-26.4846
-50.2405,6.5012,-26.4868
-50.3949,5.1476,-26.4891
-50.5128,3.7901,-26.4914
-50.5942,2.4300,-26.4937
-50.6390,1.0682,-26.4960
-50.6472,-0.2942,-26.4983
-50.6187,-1.6563,-26.5005
-50.5535,-3.0171,-26.5028
-50.4518,-4.3756,-26.5051
-50.3136,-5.7307,-26.5074
-50.1390,-7.0816,-26.5097
-49.9282,-8.4273,-26.5120
-49.6812,-9.7667,-26.5142
-49.3984,-11.0990,-26.5165
-49.0798,-12.4231,-26.5188
-48.7257,-13.7381,-26.5211
-48.3364,-15.0430,-26.5233
-47.9122,-16.3370,-26.5256
-47.4533,-17.6190,-26.5279
-46.9601,-18.8881,-26.5302
-46.4331,-20.1435,-26.5324
-45.8724,-21.3842,-26.5347
-45.2786,-22.6093,-26.5370
-44.6522,-23.8179,-26.5392
-43.9934,-25.0092,-26.5415
-43.3029,-26.1823,-26.5438
-42.5811,-27.3363,-26.5460
-41.8286,-28.4705,-26.5483
-41.0459,-29.5839,-26.5505
-40.2335,-30.6759,-26.5528
-39.3921,-31.7455,-26.5551
-38.5223,-32.7921,-26.5573
-37.6247,-33.8149,-26.5596
-36.6999,-34.8131,-26.5618
-35.7487,-35.7861,-26.5641
-34.7717,-36.7330,-26.5663
-33.7696,-37.6534,-26.5686
-32.7432,-38.5463,-26.5708
-31.6932,-39.4113,-26.5731
-30.6203,-40.2478,-26.5753
-29.5254,-41.0550,-26.5776
-28.4092,-41.8324,-26.5798
-27.2726,-42.5795,-26.5821
-26.1163,-43.2958,-26.5843
-24.9412,-43.9806,-26.5866
-23.7482,-44.6336,-26.5888
-22.5381,-45.2542,-26.5911
-21.3118,-45.8420,-26.5933
-20.0702,-46.3966,-26.5956
-18.8142,-46.9176,-26.5978
-17.5447,-47.4046,-26.6000
-16.2626,-47.8573,-26.6023
-14.9688,-48.2752,-26.6045
-13.6643,-48.6582,-26.6068
-12.3501,-49.0060,-26.6090
-11.0270,-49.3183,-26.6113
-9.6961,-49.5949,-26.6135
-8.3583,-49.8355,-26.6157
-7.0145,-50.0401,-26.6180
-5.6658,-50.2085,-26.6202
-4.3131,-50.3405,-26.6225
-2.9574,-50.4361,-26.6247
-1.5997,-50.4952,-26.6269
-0.2410,-50.5177,-26.6292
1.1178,-50.5037,-26.6314
2.4757,-50.4532,-26.6336
3.8317,-50.3661,-26.6359
5.1847,-50.2426,-26.6381
6.5340,-50.0828,-26.6403
7.8783,-49.8868,-26.6426
9.2169,-49.6546,-26.6448
10.5486,-49.3866,-26.6471
11.8726,-49.0829,-26.6493
13.1879,-48.7436,-26.6515
14.4935,-48.3692,-26.6538
15.7886,-47.9598,-26.6560
17.0721,-47.5157,-26.6582
18.3431,-47.0372,-26.6605
19.6008,-46.5248,-26.6627
20.8442,-45.9788,-26.6649
22.0723,-45.3995,-26.6672
23.2844,-44.7874,-26.6694
24.4796,-44.1430,-26.6716
25.6569,-43.4667,-26.6739
26.8155,-42.7590,-26.6761
27.9547,-42.0205,-26.6784
29.0735,-41.2516,-26.6806
30.1712,-40.4529,-26.6828
31.2470,-39.6250,-26.6851
32.3000,-38.7686,-26.6873
33.3296,-37.8841,-26.6895
34.3350,-36.9723,-26.6918
35.3155,-36.0339,-26.6940
36.2703,-35.0694,-26.6963
37.1988,-34.0797,-26.6985
38.1003,-33.0654,-26.7007
38.9742,-32.0272,-26.7030
39.8197,-30.9660,-26.7052
40.6364,-29.8825,-26.7075
41.4236,-28.7774,-26.7097
42.1808,-27.6517,-26.7119
42.9074,-26.5060,-26.7142
43.6029,-25.3412,-26.7164
44.2668,-24.1582,-26.7187
44.8985,-22.9578,-26.7209
45.4978,-21.7409,-26.7231
46.0641,-20.5084,-26.7254
46.5970,-19.2612,-26.7276
47.0961,-18.0002,-26.7299
47.5611,-16.7262,-26.7321
47.9917,-15.4402,-26.7344
48.3874,-14.1432,-26.7366
48.7482,-12.8360,-26.7389
49.0736,-11.5198,-26.7411
49.3635,-10.1952,-26.7434
49.6177,-8.8634,-26.7456
49.8360,-7.5254,-26.7479
50.0181,-6.1819,-26.7502
50.1641,-4.8342,-26.7524
50.2737,-3.4830,-26.7547
50.3470,-2.1295,-26.7569
50.3839,-0.7745,-26.7592
50.3885,0.0000,-26.7604
50.3885,0.0000,-26.7604
50.3677,1.3673,-26.7628
50.3097,2.7335,-26.7651
50.2147,4.0976,-26.7675
50.0827,5.4585,-26.7698
49.9138,6.8153,-26.7722
49.7082,8.1669,-26.7745
49.4660,9.5124,-26.7769
49.1874,10.8508,-26.7792
48.8726,12.1810,-26.7815
48.5218,13.5022,-26.7839
48.1353,14.8133,-26.7862
47.7134,16.1133,-26.7885
47.2564,17.4014,-26.7909
46.7647,18.6766,-26.7932
46.2385,19.9378,-26.7955
45.6783,21.1843,-26.7978
45.0846,22.4150,-26.8002
44.4577,23.6292,-26.8025
43.7981,24.8258,-26.8048
43.1063,26.0040,-26.8071
42.3829,27.1630,-26.8094
41.6282,28.3019,-26.8117
40.8430,29.4198,-26.8140
40.0278,30.5159,-26.8164
39.1832,31.5895,-26.8187
38.3098,32.6397,-26.8210
37.4083,33.6658,-26.8233
36.4793,34.6670,-26.8256
35.5235,35.6425,-26.8279
34.5416,36.5917,-26.8301
33.5344,37.5139,-26.8324
32.5026,38.4084,-26.8347
31.4469,39.2745,-26.8370
30.3682,40.1116,-26.8393
29.2672,40.9191,-26.8416
28.1447,41.6964,-26.8439
27.0016,42.4429,-26.8462
25.8388,43.1581,-26.8484
24.6570,43.8414,-26.8507
23.4571,44.4924,-26.8530
22.2401,45.1106,-26.8553
21.0068,45.6954,-26.8575
19.7582,46.2466,-26.8598
18.4951,46.7637,-26.8621
17.2185,47.2462,-26.8644
15.9294,47.6940,-26.8666
14.6286,48.1065,-26.8689
13.3171,48.4836,-26.8712
