X,Y,Z
46.1480,45.9641,-48.0379
46.2790,46.2877,-47.7921
45.9151,46.1145,-48.0826
45.2605,45.6052,-48.7120
-45.9641,46.1480,-48.0379
-46.2877,46.2790,-47.7921
-46.1145,45.9151,-48.0826
-45.6052,45.2605,-48.7120
-46.1480,-45.9641,-48.0379
-46.2790,-46.2877,-47.7921
-45.9151,-46.1145,-48.0826
-45.2605,-45.6052,-48.7120
45.9641,-46.1480,-48.0379
46.2877,-46.2790,-47.7921
46.1145,-45.9151,-48.0826
45.6052,-45.2605,-48.7120
45.6052,-0.2605,-48.7120
45.1856,0.1591,-49.2120
45.7285,45.5446,-48.5379
45.8594,45.8681,-48.2921
45.4955,45.6950,-48.5826
44.8409,45.1856,-49.2120
-45.5446,45.7285,-48.5379
-45.8681,45.8594,-48.2921
-45.6950,45.4955,-48.5826
-45.1856,44.8409,-49.2120
-45.7285,-45.5446,-48.5379
-45.8594,-45.8681,-48.2921
-45.4955,-45.6950,-48.5826
-44.8409,-45.1856,-49.2120
45.5446,-45.7285,-48.5379
45.8681,-45.8594,-48.2921
45.6950,-45.4955,-48.5826
45.1856,-44.8409,-49.2120
45.1856,0.1591,-49.2120
44.7661,0.5786,-49.7120
45.3089,45.1250,-49.0379
45.4399,45.4486,-48.7921
45.0760,45.2754,-49.0826
44.4214,44.7661,-49.7120
-45.1250,45.3089,-49.0379
-45.4486,45.4399,-48.7921
-45.2754,45.0760,-49.0826
-44.7661,44.4214,-49.7120
-45.3089,-45.1250,-49.0379
-45.4399,-45.4486,-48.7921
-45.0760,-45.2754,-49.0826
-44.4214,-44.7661,-49.7120
45.1250,-45.3089,-49.0379
45.4486,-45.4399,-48.7921
45.2754,-45.0760,-49.0826
44.7661,-44.4214,-49.7120
44.7661,0.5786,-49.7120
44.3465,0.9982,-50.2120
44.8894,44.7055,-49.5379
45.0203,45.0290,-49.2921
44.6564,44.8559,-49.5826
44.0018,44.3465,-50.2120
-44.7055,44.8894,-49.5379
-45.0290,45.0203,-49.2921
-44.8559,44.6564,-49.5826
-44.3465,44.0018,-50.2120
-44.8894,-44.7055,-49.5379
-45.0203,-45.0290,-49.2921
-44.6564,-44.8559,-49.5826
-44.0018,-44.3465,-50.2120
44.7055,-44.8894,-49.5379
45.0290,-45.0203,-49.2921
44.8559,-44.6564,-49.5826
44.3465,-44.0018,-50.2120
44.3465,0.9982,-50.2120
43.9270,-1.0823,-50.7120
44.4698,44.2859,-50.0379
44.6008,44.6095,-49.7921
44.2369,44.4363,-50.0826
43.5823,43.9270,-50.7120
-44.2859,44.4698,-50.0379
-44.6095,44.6008,-49.7921
-44.4363,44.2369,-50.0826
-43.9270,43.5823,-50.7120
-44.4698,-44.2859,-50.0379
-44.6008,-44.6095,-49.7921
-44.2369,-44.4363,-50.0826
-43.5823,-43.9270,-50.7120
44.2859,-44.4698,-50.0379
44.6095,-44.6008,-49.7921
44.4363,-44.2369,-50.0826
43.9270,-43.5823,-50.7120
43.9270,-1.0823,-50.7120
43.5074,-0.6627,-51.2120
44.0503,43.8664,-50.5379
44.1812,44.1899,-50.2921
43.8173,44.0168,-50.5826
43.1627,43.5074,-51.2120
-43.8664,44.0503,-50.5379
-44.1899,44.1812,-50.2921
-44.0168,43.8173,-50.5826
-43.5074,43.1627,-51.2120
-44.0503,-43.8664,-50.5379
-44.1812,-44.1899,-50.2921
-43.8173,-44.0168,-50.5826
-43.1627,-43.5074,-51.2120
43.8664,-44.0503,-50.5379
44.1899,-44.1812,-50.2921
44.0168,-43.8173,-50.5826
43.5074,-43.1627,-51.2120
43.5074,-0.6627,-51.2120
43.0879,-0.2432,-51.7120
43.6307,43.4468,-51.0379
43.7617,43.7704,-50.7921
43.3978,43.5972,-51.0826
42.7432,43.0879,-51.7120
-43.4468,43.6307,-51.0379
-43.7704,43.7617,-50.7921
-43.5972,43.3978,-51.0826
-43.0879,42.7432,-51.7120
-43.6307,-43.4468,-51.0379
-43.7617,-43.7704,-50.7921
-43.3978,-43.5972,-51.0826
-42.7432,-43.0879,-51.7120
43.4468,-43.6307,-51.0379
43.7704,-43.7617,-50.7921
43.5972,-43.3978,-51.0826
43.0879,-42.7432,-51.7120
43.0879,-0.2432,-51.7120
42.6683,0.1764,-52.2120
43.2112,43.0273,-51.5379
43.3421,43.3508,-51.2921
42.9782,43.1777,-51.5826
42.3236,42.6683,-52.2120
-43.0273,43.2112,-51.5379
-43.3508,43.3421,-51.2921
-43.1777,42.9782,-51.5826
-42.6683,42.3236,-52.2120
-43.2112,-43.0273,-51.5379
-43.3421,-43.3508,-51.2921
-42.9782,-43.1777,-51.5826
-42.3236,-42.6683,-52.2120
43.0273,-43.2112,-51.5379
43.3508,-43.3421,-51.2921
43.1777,-42.9782,-51.5826
42.6683,-42.3236,-52.2120
42.6683,0.1764,-52.2120
42.2488,0.5959,-52.7120
42.7916,42.6077,-52.0379
42.9226,42.9313,-51.7921
42.5587,42.7581,-52.0826
41.9041,42.2488,-52.7120
-42.6077,42.7916,-52.0379
-42.9313,42.9226,-51.7921
-42.7581,42.5587,-52.0826
-42.2488,41.9041,-52.7120
-42.7916,-42.6077,-52.0379
-42.9226,-42.9313,-51.7921
-42.5587,-42.7581,-52.0826
-41.9041,-42.2488,-52.7120
42.6077,-42.7916,-52.0379
42.9313,-42.9226,-51.7921
42.7581,-42.5587,-52.0826
42.2488,-41.9041,-52.7120
42.2488,0.5959,-52.7120
41.8293,1.0155,-53.2120
42.3721,42.1882,-52.5379
42.5030,42.5117,-52.2921
42.1391,42.3386,-52.5826
41.4845,41.8293,-53.2120
-42.1882,42.3721,-52.5379
-42.5117,42.5030,-52.2921
-42.3386,42.1391,-52.5826
-41.8293,41.4845,-53.2120
-42.3721,-42.1882,-52.5379
-42.5030,-42.5117,-52.2921
-42.1391,-42.3386,-52.5826
-41.4845,-41.8293,-53.2120
42.1882,-42.3721,-52.5379
42.5117,-42.5030,-52.2921
42.3386,-42.1391,-52.5826
41.8293,-41.4845,-53.2120
41.8293,1.0155,-53.2120
41.4097,-1.0650,-53.7120
41.9525,41.7686,-53.0379
42.0835,42.0922,-52.7921
41.7196,41.9190,-53.0826
41.0650,41.4097,-53.7120
-41.7686,41.9525,-53.0379
-42.0922,42.0835,-52.7921
-41.9190,41.7196,-53.0826
-41.4097,41.0650,-53.7120
-41.9525,-41.7686,-53.0379
-42.0835,-42.0922,-52.7921
-41.7196,-41.9190,-53.0826
-41.0650,-41.4097,-53.7120
41.7686,-41.9525,-53.0379
42.0922,-42.0835,-52.7921
41.9190,-41.7196,-53.0826
41.4097,-41.0650,-53.7120
41.4097,-1.0650,-53.7120
40.9902,-0.6454,-54.2120
41.5330,41.3491,-53.5379
41.6639,41.6726,-53.2921
41.3000,41.4995,-53.5826
40.6454,40.9902,-54.2120
-41.3491,41.5330,-53.5379
-41.6726,41.6639,-53.2921
-41.4995,41.3000,-53.5826
-40.9902,40.6454,-54.2120
-41.5330,-41.3491,-53.5379
-41.6639,-41.6726,-53.2921
-41.3000,-41.4995,-53.5826
-40.6454,-40.9902,-54.2120
41.3491,-41.5330,-53.5379
41.6726,-41.6639,-53.2921
41.4995,-41.3000,-53.5826
40.9902,-40.6454,-54.2120
40.9902,-0.6454,-54.2120
40.5706,-0.2259,-54.7120
41.1134,40.9295,-54.0379
41.2444,41.2531,-53.7921
40.8805,41.0799,-54.0826
40.2259,40.5706,-54.7120
-40.9295,41.1134,-54.0379
-41.2531,41.2444,-53.7921
-41.0799,40.8805,-54.0826
-40.5706,40.2259,-54.7120
-41.1134,-40.9295,-54.0379
-41.2444,-41.2531,-53.7921
-40.8805,-41.0799,-54.0826
-40.2259,-40.5706,-54.7120
40.9295,-41.1134,-54.0379
41.2531,-41.2444,-53.7921
41.0799,-40.8805,-54.0826
40.5706,-40.2259,-54.7120
40.5706,-0.2259,-54.7120
40.1511,0.1937,-55.2120
40.6939,40.5100,-54.5379
40.8248,40.8335,-54.2921
40.4609,40.6604,-54.5826
39.8063,40.1511,-55.2120
-40.5100,40.6939,-54.5379
-40.8335,40.8248,-54.2921
-40.6604,40.4609,-54.5826
-40.1511,39.8063,-55.2120
-40.6939,-40.5100,-54.5379
-40.8248,-40.8335,-54.2921
-40.4609,-40.6604,-54.5826
-39.8063,-40.1511,-55.2120
40.5100,-40.6939,-54.5379
40.8335,-40.8248,-54.2921
40.6604,-40.4609,-54.5826
40.1511,-39.8063,-55.2120
40.1511,0.1937,-55.2120
39.7315,0.6132,-55.7120
40.2743,40.0904,-55.0379
40.4053,40.4140,-54.7921
40.0414,40.2408,-55.0826
39.3868,39.7315,-55.7120
-40.0904,40.2743,-55.0379
-40.4140,40.4053,-54.7921
-40.2408,40.0414,-55.0826
-39.7315,39.3868,-55.7120
-40.2743,-40.0904,-55.0379
-40.4053,-40.4140,-54.7921
-40.0414,-40.2408,-55.0826
-39.3868,-39.7315,-55.7120
40.0904,-40.2743,-55.0379
40.4140,-40.4053,-54.7921
40.2408,-40.0414,-55.0826
39.7315,-39.3868,-55.7120
39.7315,0.6132,-55.7120
39.3120,1.0328,-56.2120
39.8548,39.6709,-55.5379
39.9857,39.9944,-55.2921
39.6218,39.8213,-55.5826
38.9672,39.3120,-56.2120
-39.6709,39.8548,-55.5379
-39.9944,39.9857,-55.2921
-39.8213,39.6218,-55.5826
-39.3120,38.9672,-56.2120
-39.8548,-39.6709,-55.5379
-39.9857,-39.9944,-55.2921
-39.6218,-39.8213,-55.5826
-38.9672,-39.3120,-56.2120
39.6709,-39.8548,-55.5379
39.9944,-39.9857,-55.2921
39.8213,-39.6218,-55.5826
39.3120,-38.9672,-56.2120
39.3120,1.0328,-56.2120
38.8924,-1.0477,-56.7120
39.4352,39.2513,-56.0379
39.5662,39.5749,-55.7921
39.2023,39.4017,-56.0826
38.5477,38.8924,-56.7120
-39.2513,39.4352,-56.0379
-39.5749,39.5662,-55.7921
-39.4017,39.2023,-56.0826
-38.8924,38.5477,-56.7120
-39.4352,-39.2513,-56.0379
-39.5662,-39.5749,-55.7921
-39.2023,-39.4017,-56.0826
-38.5477,-38.8924,-56.7120
39.2513,-39.4352,-56.0379
39.5749,-39.5662,-55.7921
39.4017,-39.2023,-56.0826
38.8924,-38.5477,-56.7120
38.8924,-1.0477,-56.7120
38.4729,-0.6281,-57.2120
39.0157,38.8318,-56.5379
39.1466,39.1553,-56.2921
38.7827,38.9822,-56.5826
38.1281,38.4729,-57.2120
-38.8318,39.0157,-56.5379
-39.1553,39.1466,-56.2921
-38.9822,38.7827,-56.5826
-38.4729,38.1281,-57.2120
-39.0157,-38.8318,-56.5379
-39.1466,-39.1553,-56.2921
-38.7827,-38.9822,-56.5826
-38.1281,-38.4729,-57.2120
38.8318,-39.0157,-56.5379
39.1553,-39.1466,-56.2921
38.9822,-38.7827,-56.5826
38.4729,-38.1281,-57.2120
38.4729,-0.6281,-57.2120
38.0533,-0.2086,-57.7120
38.5961,38.4122,-57.0379
38.7271,38.7358,-56.7921
38.3632,38.5626,-57.0826
37.7086,38.0533,-57.7120
-38.4122,38.5961,-57.0379
-38.7358,38.7271,-56.7921
-38.5626,38.3632,-57.0826
-38.0533,37.7086,-57.7120
-38.5961,-38.4122,-57.0379
-38.7271,-38.7358,-56.7921
-38.3632,-38.5626,-57.0826
-37.7086,-38.0533,-57.7120
38.4122,-38.5961,-57.0379
38.7358,-38.7271,-56.7921
38.5626,-38.3632,-57.0826
38.0533,-37.7086,-57.7120
38.0533,-0.2086,-57.7120
37.6338,0.2110,-58.2120
38.1766,37.9927,-57.5379
38.3075,38.3162,-57.2921
37.9436,38.1431,-57.5826
37.2890,37.6338,-58.2120
-37.9927,38.1766,-57.5379
-38.3162,38.3075,-57.2921
-38.1431,37.9436,-57.5826
-37.6338,37.2890,-58.2120
-38.1766,-37.9927,-57.5379
-38.3075,-38.3162,-57.2921
-37.9436,-38.1431,-57.5826
-37.2890,-37.6338,-58.2120
37.9927,-38.1766,-57.5379
38.3162,-38.3075,-57.2921
38.1431,-37.9436,-57.5826
37.6338,-37.2890,-58.2120
37.6338,0.2110,-58.2120
37.2142,0.6305,-58.7120
37.7570,37.5731,-58.0379
37.8880,37.8967,-57.7921
37.5241,37.7235,-58.0826
36.8695,37.2142,-58.7120
-37.5731,37.7570,-58.0379
-37.8967,37.8880,-57.7921
-37.7235,37.5241,-58.0826
-37.2142,36.8695,-58.7120
-37.7570,-37.5731,-58.0379
-37.8880,-37.8967,-57.7921
-37.5241,-37.7235,-58.0826
-36.8695,-37.2142,-58.7120
37.5731,-37.7570,-58.0379
37.8967,-37.8880,-57.7921
37.7235,-37.5241,-58.0826
37.2142,-36.8695,-58.7120
37.2142,0.6305,-58.7120
36.7947,1.0501,-59.2120
37.3375,37.1536,-58.5379
37.4684,37.4771,-58.2921
37.1045,37.3040,-58.5826
36.4499,36.7947,-59.2120
-37.1536,37.3375,-58.5379
-37.4771,37.4684,-58.2921
-37.3040,37.1045,-58.5826
-36.7947,36.4499,-59.2120
-37.3375,-37.1536,-58.5379
-37.4684,-37.4771,-58.2921
-37.1045,-37.3040,-58.5826
-36.4499,-36.7947,-59.2120
37.1536,-37.3375,-58.5379
37.4771,-37.4684,-58.2921
37.3040,-37.1045,-58.5826
36.7947,-36.4499,-59.2120
36.7947,1.0501,-59.2120
36.3751,-1.0304,-59.7120
36.9179,36.7340,-59.0379
37.0489,37.0576,-58.7921
36.6850,36.8844,-59.0826
36.0304,36.3751,-59.7120
-36.7340,36.9179,-59.0379
-37.0576,37.0489,-58.7921
-36.8844,36.6850,-59.0826
-36.3751,36.0304,-59.7120
-36.9179,-36.7340,-59.0379
-37.0489,-37.0576,-58.7921
-36.6850,-36.8844,-59.0826
-36.0304,-36.3751,-59.7120
36.7340,-36.9179,-59.0379
37.0576,-37.0489,-58.7921
36.8844,-36.6850,-59.0826
36.3751,-36.0304,-59.7120
36.3751,-1.0304,-59.7120
35.9556,-0.6108,-60.2120
36.4984,36.3145,-59.5379
36.6293,36.6380,-59.2921
36.2654,36.4649,-59.5826
35.6108,35.9556,-60.2120
-36.3145,36.4984,-59.5379
-36.6380,36.6293,-59.2921
-36.4649,36.2654,-59.5826
-35.9556,35.6108,-60.2120
-36.4984,-36.3145,-59.5379
-36.6293,-36.6380,-59.2921
-36.2654,-36.4649,-59.5826
-35.6108,-35.9556,-60.2120
36.3145,-36.4984,-59.5379
36.6380,-36.6293,-59.2921
36.4649,-36.2654,-59.5826
35.9556,-35.6108,-60.2120
35.9556,-0.6108,-60.2120
35.5360,-0.1913,-60.7120
36.0788,35.8949,-60.0379
36.2098,36.2185,-59.7921
35.8459,36.0453,-60.0826
35.1913,35.5360,-60.7120
-35.8949,36.0788,-60.0379
-36.2185,36.2098,-59.7921
-36.0453,35.8459,-60.0826
-35.5360,35.1913,-60.7120
-36.0788,-35.8949,-60.0379
-36.2098,-36.2185,-59.7921
-35.8459,-36.0453,-60.0826
-35.1913,-35.5360,-60.7120
35.8949,-36.0788,-60.0379
36.2185,-36.2098,-59.7921
36.0453,-35.8459,-60.0826
35.5360,-35.1913,-60.7120
35.5360,-0.1913,-60.7120
35.1165,0.2283,-61.2120
35.6593,35.4754,-60.5379
35.7902,35.7989,-60.2921
35.4263,35.6258,-60.5826
34.7717,35.1165,-61.2120
-35.4754,35.6593,-60.5379
-35.7989,35.7902,-60.2921
-35.6258,35.4263,-60.5826
-35.1165,34.7717,-61.2120
-35.6593,-35.4754,-60.5379
-35.7902,-35.7989,-60.2921
-35.4263,-35.6258,-60.5826
-34.7717,-35.1165,-61.2120
35.4754,-35.6593,-60.5379
35.7989,-35.7902,-60.2921
35.6258,-35.4263,-60.5826
35.1165,-34.7717,-61.2120
35.1165,0.2283,-61.2120
34.6969,0.6478,-61.7120
35.2397,35.0558,-61.0379
35.3707,35.3794,-60.7921
35.0068,35.2062,-61.0826
34.3522,34.6969,-61.7120
-35.0558,35.2397,-61.0379
-35.3794,35.3707,-60.7921
-35.2062,35.0068,-61.0826
-34.6969,34.3522,-61.7120
-35.2397,-35.0558,-61.0379
-35.3707,-35.3794,-60.7921
-35.0068,-35.2062,-61.0826
-34.3522,-34.6969,-61.7120
35.0558,-35.2397,-61.0379
35.3794,-35.3707,-60.7921
35.2062,-35.0068,-61.0826
34.6969,-34.3522,-61.7120
34.6969,0.6478,-61.7120
34.2774,1.0674,-62.2120
34.8202,34.6363,-61.5379
34.9511,34.9598,-61.2921
34.5872,34.7867,-61.5826
33.9326,34.2774,-62.2120
-34.6363,34.8202,-61.5379
-34.9598,34.9511,-61.2921
-34.7867,34.5872,-61.5826
-34.2774,33.9326,-62.2120
-34.8202,-34.6363,-61.5379
-34.9511,-34.9598,-61.2921
-34.5872,-34.7867,-61.5826
-33.9326,-34.2774,-62.2120
34.6363,-34.8202,-61.5379
34.9598,-34.9511,-61.2921
34.7867,-34.5872,-61.5826
34.2774,-33.9326,-62.2120
34.2774,1.0674,-62.2120
33.8578,-1.0131,-62.7120
34.4006,34.2167,-62.0379
34.5316,34.5403,-61.7921
34.1677,34.3671,-62.0826
33.5131,33.8578,-62.7120
-34.2167,34.4006,-62.0379
-34.5403,34.5316,-61.7921
-34.3671,34.1677,-62.0826
-33.8578,33.5131,-62.7120
-34.4006,-34.2167,-62.0379
-34.5316,-34.5403,-61.7921
-34.1677,-34.3671,-62.0826
-33.5131,-33.8578,-62.7120
34.2167,-34.4006,-62.0379
34.5403,-34.5316,-61.7921
34.3671,-34.1677,-62.0826
33.8578,-33.5131,-62.7120
33.8578,-1.0131,-62.7120
33.4383,-0.5935,-63.2120
33.9811,33.7972,-62.5379
34.1120,34.1207,-62.2921
33.7481,33.9476,-62.5826
33.0935,33.4383,-63.2120
-33.7972,33.9811,-62.5379
-34.1207,34.1120,-62.2921
-33.9476,33.7481,-62.5826
-33.4383,33.0935,-63.2120
-33.9811,-33.7972,-62.5379
-34.1120,-34.1207,-62.2921
-33.7481,-33.9476,-62.5826
-33.0935,-33.4383,-63.2120
33.7972,-33.9811,-62.5379
34.1207,-34.1120,-62.2921
33.9476,-33.7481,-62.5826
33.4383,-33.0935,-63.2120
33.4383,-0.5935,-63.2120
33.0187,-0.1740,-63.7120
33.5615,33.3776,-63.0379
33.6925,33.7012,-62.7921
33.3286,33.5280,-63.0826
32.6740,33.0187,-63.7120
-33.3776,33.5615,-63.0379
-33.7012,33.6925,-62.7921
-33.5280,33.3286,-63.0826
-33.0187,32.6740,-63.7120
-33.5615,-33.3776,-63.0379
-33.6925,-33.7012,-62.7921
-33.3286,-33.5280,-63.0826
-32.6740,-33.0187,-63.7120
33.3776,-33.5615,-63.0379
33.7012,-33.6925,-62.7921
33.5280,-33.3286,-63.0826
33.0187,-32.6740,-63.7120
33.0187,-0.1740,-63.7120
32.5992,0.2456,-64.2120
33.1420,32.9581,-63.5379
33.2729,33.2816,-63.2921
32.9090,33.1085,-63.5826
32.2544,32.5992,-64.2120
-32.9581,33.1420,-63.5379
-33.2816,33.2729,-63.2921
-33.1085,32.9090,-63.5826
-32.5992,32.2544,-64.2120
-33.1420,-32.9581,-63.5379
-33.2729,-33.2816,-63.2921
-32.9090,-33.1085,-63.5826
-32.2544,-32.5992,-64.2120
32.9581,-33.1420,-63.5379
33.2816,-33.2729,-63.2921
33.1085,-32.9090,-63.5826
32.5992,-32.2544,-64.2120
32.5992,0.2456,-64.2120
32.1796,0.6651,-64.7120
32.7224,32.5385,-64.0379
32.8534,32.8621,-63.7921
32.4895,32.6889,-64.0826
31.8349,32.1796,-64.7120
-32.5385,32.7224,-64.0379
-32.8621,32.8534,-63.7921
-32.6889,32.4895,-64.0826
-32.1796,31.8349,-64.7120
-32.7224,-32.5385,-64.0379
-32.8534,-32.8621,-63.7921
-32.4895,-32.6889,-64.0826
-31.8349,-32.1796,-64.7120
32.5385,-32.7224,-64.0379
32.8621,-32.8534,-63.7921
32.6889,-32.4895,-64.0826
32.1796,-31.8349,-64.7120
32.1796,0.6651,-64.7120
31.7600,1.0847,-65.2120
32.3029,32.1190,-64.5379
32.4338,32.4425,-64.2921
32.0699,32.2694,-64.5826
31.4153,31.7600,-65.2120
-32.1190,32.3029,-64.5379
-32.4425,32.4338,-64.2921
-32.2694,32.0699,-64.5826
-31.7600,31.4153,-65.2120
-32.3029,-32.1190,-64.5379
-32.4338,-32.4425,-64.2921
-32.0699,-32.2694,-64.5826
-31.4153,-31.7600,-65.2120
32.1190,-32.3029,-64.5379
32.4425,-32.4338,-64.2921
32.2694,-32.0699,-64.5826
31.7600,-31.4153,-65.2120
31.7600,1.0847,-65.2120
31.3405,-0.9958,-65.7120
31.8833,31.6994,-65.0379
32.0143,32.0230,-64.7921
31.6504,31.8498,-65.0826
30.9958,31.3405,-65.7120
-31.6994,31.8833,-65.0379
-32.0230,32.0143,-64.7921
-31.8498,31.6504,-65.0826
-31.3405,30.9958,-65.7120
-31.8833,-31.6994,-65.0379
-32.0143,-32.0230,-64.7921
-31.6504,-31.8498,-65.0826
-30.9958,-31.3405,-65.7120
31.6994,-31.8833,-65.0379
32.0230,-32.0143,-64.7921
31.8498,-31.6504,-65.0826
31.3405,-30.9958,-65.7120
31.3405,-0.9958,-65.7120
30.9209,-0.5762,-66.2120
31.4638,31.2799,-65.5379
31.5947,31.6034,-65.2921
31.2308,31.4303,-65.5826
30.5762,30.9209,-66.2120
-31.2799,31.4638,-65.5379
-31.6034,31.5947,-65.2921
-31.4303,31.2308,-65.5826
-30.9209,30.5762,-66.2120
-31.4638,-31.2799,-65.5379
-31.5947,-31.6034,-65.2921
-31.2308,-31.4303,-65.5826
-30.5762,-30.9209,-66.2120
31.2799,-31.4638,-65.5379
31.6034,-31.5947,-65.2921
31.4303,-31.2308,-65.5826
30.9209,-30.5762,-66.2120
30.9209,-0.5762,-66.2120
30.5014,-0.1567,-66.7120
31.0442,30.8603,-66.0379
31.1752,31.1839,-65.7921
30.8113,31.0107,-66.0826
30.1567,30.5014,-66.7120
-30.8603,31.0442,-66.0379
-31.1839,31.1752,-65.7921
-31.0107,30.8113,-66.0826
-30.5014,30.1567,-66.7120
-31.0442,-30.8603,-66.0379
-31.1752,-31.1839,-65.7921
-30.8113,-31.0107,-66.0826
-30.1567,-30.5014,-66.7120
30.8603,-31.0442,-66.0379
31.1839,-31.1752,-65.7921
31.0107,-30.8113,-66.0826
30.5014,-30.1567,-66.7120
30.5014,-0.1567,-66.7120
30.0819,0.2629,-67.2120
30.6247,30.4408,-66.5379
30.7556,30.7643,-66.2921
30.3917,30.5912,-66.5826
29.7371,30.0819,-67.2120
-30.4408,30.6247,-66.5379
-30.7643,30.7556,-66.2921
-30.5912,30.3917,-66.5826
-30.0819,29.7371,-67.2120
-30.6247,-30.4408,-66.5379
-30.7556,-30.7643,-66.2921
-30.3917,-30.5912,-66.5826
-29.7371,-30.0819,-67.2120
30.4408,-30.6247,-66.5379
30.7643,-30.7556,-66.2921
30.5912,-30.3917,-66.5826
30.0819,-29.7371,-67.2120
30.0819,0.2629,-67.2120
29.6623,0.6824,-67.7120
30.2051,30.0212,-67.0379
30.3361,30.3448,-66.7921
29.9722,30.1716,-67.0826
29.3176,29.6623,-67.7120
-30.0212,30.2051,-67.0379
-30.3448,30.3361,-66.7921
-30.1716,29.9722,-67.0826
-29.6623,29.3176,-67.7120
-30.2051,-30.0212,-67.0379
-30.3361,-30.3448,-66.7921
-29.9722,-30.1716,-67.0826
-29.3176,-29.6623,-67.7120
30.0212,-30.2051,-67.0379
30.3448,-30.3361,-66.7921
30.1716,-29.9722,-67.0826
29.6623,-29.3176,-67.7120
29.6623,0.6824,-67.7120
29.2428,1.1020,-68.2120
29.7856,29.6017,-67.5379
29.9165,29.9252,-67.2921
29.5526,29.7521,-67.5826
28.8980,29.2428,-68.2120
-29.6017,29.7856,-67.5379
-29.9252,29.9165,-67.2921
-29.7521,29.5526,-67.5826
-29.2428,28.8980,-68.2120
-29.7856,-29.6017,-67.5379
-29.9165,-29.9252,-67.2921
-29.5526,-29.7521,-67.5826
-28.8980,-29.2428,-68.2120
29.6017,-29.7856,-67.5379
29.9252,-29.9165,-67.2921
29.7521,-29.5526,-67.5826
29.2428,-28.8980,-68.2120
29.2428,1.1020,-68.2120
28.8232,-0.9785,-68.7120
29.3660,29.1821,-68.0379
29.4970,29.5057,-67.7921
29.1331,29.3325,-68.0826
28.4785,28.8232,-68.7120
-29.1821,29.3660,-68.0379
-29.5057,29.4970,-67.7921
-29.3325,29.1331,-68.0826
-28.8232,28.4785,-68.7120
-29.3660,-29.1821,-68.0379
-29.4970,-29.5057,-67.7921
-29.1331,-29.3325,-68.0826
-28.4785,-28.8232,-68.7120
29.1821,-29.3660,-68.0379
29.5057,-29.4970,-67.7921
29.3325,-29.1331,-68.0826
28.8232,-28.4785,-68.7120
28.8232,-0.9785,-68.7120
28.4037,-0.5589,-69.2120
28.9465,28.7626,-68.5379
29.0774,29.0861,-68.2921
28.7135,28.9130,-68.5826
28.0589,28.4037,-69.2120
-28.7626,28.9465,-68.5379
-29.0861,29.0774,-68.2921
-28.9130,28.7135,-68.5826
-28.4037,28.0589,-69.2120
-28.9465,-28.7626,-68.5379
-29.0774,-29.0861,-68.2921
-28.7135,-28.9130,-68.5826
-28.0589,-28.4037,-69.2120
28.7626,-28.9465,-68.5379
29.0861,-29.0774,-68.2921
28.9130,-28.7135,-68.5826
28.4037,-28.0589,-69.2120
28.4037,-0.5589,-69.2120
27.9841,-0.1394,-69.7120
28.5269,28.3430,-69.0379
28.6579,28.6666,-68.7921
28.2940,28.4934,-69.0826
27.6394,27.9841,-69.7120
-28.3430,28.5269,-69.0379
-28.6666,28.6579,-68.7921
-28.4934,28.2940,-69.0826
-27.9841,27.6394,-69.7120
-28.5269,-28.3430,-69.0379
-28.6579,-28.6666,-68.7921
-28.2940,-28.4934,-69.0826
-27.6394,-27.9841,-69.7120
28.3430,-28.5269,-69.0379
28.6666,-28.6579,-68.7921
28.4934,-28.2940,-69.0826
27.9841,-27.6394,-69.7120
27.9841,-0.1394,-69.7120
27.5646,0.2802,-70.2120
28.1074,27.9235,-69.5379
28.2383,28.2470,-69.2921
27.8744,28.0739,-69.5826
27.2198,27.5646,-70.2120
-27.9235,28.1074,-69.5379
-28.2470,28.2383,-69.2921
-28.0739,27.8744,-69.5826
-27.5646,27.2198,-70.2120
-28.1074,-27.9235,-69.5379
-28.2383,-28.2470,-69.2921
-27.8744,-28.0739,-69.5826
-27.2198,-27.5646,-70.2120
27.9235,-28.1074,-69.5379
28.2470,-28.2383,-69.2921
28.0739,-27.8744,-69.5826
27.5646,-27.2198,-70.2120
27.5646,0.2802,-70.2120
27.1450,0.6997,-70.7120
27.6878,27.5039,-70.0379
27.8188,27.8275,-69.7921
27.4549,27.6543,-70.0826
26.8003,27.1450,-70.7120
-27.5039,27.6878,-70.0379
-27.8275,27.8188,-69.7921
-27.6543,27.4549,-70.0826
-27.1450,26.8003,-70.7120
-27.6878,-27.5039,-70.0379
-27.8188,-27.8275,-69.7921
-27.4549,-27.6543,-70.0826
-26.8003,-27.1450,-70.7120
27.5039,-27.6878,-70.0379
27.8275,-27.8188,-69.7921
27.6543,-27.4549,-70.0826
27.1450,-26.8003,-70.7120
27.1450,0.6997,-70.7120
26.7255,1.1193,-71.2120
27.2683,27.0844,-70.5379
27.3992,27.4079,-70.2921
27.0353,27.2348,-70.5826
26.3807,26.7255,-71.2120
-27.0844,27.2683,-70.5379
-27.4079,27.3992,-70.2921
-27.2348,27.0353,-70.5826
-26.7255,26.3807,-71.2120
-27.2683,-27.0844,-70.5379
-27.3992,-27.4079,-70.2921
-27.0353,-27.2348,-70.5826
-26.3807,-26.7255,-71.2120
27.0844,-27.2683,-70.5379
27.4079,-27.3992,-70.2921
27.2348,-27.0353,-70.5826
